id,SKU,Nombre del producto,Modelo,Categoría,Marca,Precio de venta,Costo,Tipo de producto,Unidad de medida,Código de barras,Tipo de producto - Afecta inventario,Imagen del producto
4449,802,BATERIA XIAOMI POCO M4 5G / POCO M5 / REDMI NOTE 11E / BN5H,,BATERIAS,,210,82,Inventariable,PZ,101571,true,
4450,803,BATERIA XIAOMI REDMI 10A / REDMI 10C BN5G,,BATERIAS,,150,31.93,Inventariable,PZ,101572,true,
4451,804,FLEX ENCENDIDO SAMSUNG S20 FE,,FLEXOS,POCO,70,4.5,Inventariable,PZ,101573,true,
4452,805,BATERIA XIOAMI REDMI NOTE 9 / REDMI 9 / REDMI 10X 4G EDITION / POCO M2 / REDMI 9 PRIME BN54,,BATERIAS,,170,71.3448,Inventariable,PZ,101574,true,
4453,806,BATERIA XIAOMI POCO X4 PRO 5G / NOTE 11 PRO BN5E,,BATERIAS,,230,101.85,Inventariable,PZ,101575,true,
4454,807,FLEX ENCENDIDO HUAWEI NOVA Y90,,FLEXOS,,90,4.25,Inventariable,PZ,101576,true,
4455,808,FLEX ENCENDIDO MOTO E22 / MOTO E22I,,FLEXOS,,40,4.12875,Inventariable,PZ,101577,true,
4456,809,FLEX ENCENDIDO MOTO EDGE 20,,FLEXOS,,140,7,Inventariable,PZ,101578,true,
4457,810,FLEX ENCENDIDO MOTO G41,,FLEXOS,,50,5,Inventariable,PZ,101579,true,
4458,811,FLEX ENCENDIDO MOTO G52 / MOTO G82 5G,,FLEXOS,,50,5,Inventariable,PZ,101580,true,
4459,812,LENTE CAMARA XIAOMI POCO M4 PRO 5G,,LENTE CAMARA,,50,0,Inventariable,PZ,101581,true,
4460,813,FLEX ENCENDIDO MOTO G62,,FLEXOS,,80,5,Inventariable,PZ,101582,true,
4461,814,FLEX ENCENDIDO SAMSUNG A04,,FLEXOS,,50,4.25,Inventariable,PZ,101583,true,
4462,815,EXTENSION USB-HEMBRA-MACHO 5 MTS,,ACCESORIOS,,160,100,Inventariable,PZ,101584,true,
4463,816,FLEX ENCENDIDO SAMSUNG S22 PLUS,,FLEXOS,,100,8.25,Inventariable,PZ,101585,true,
4464,817,FLEX ENCENDIDO SAMSUNG S21 FE 5G,,FLEXOS,,80,8.25,Inventariable,PZ,101586,true,
4465,818,FLEX ENCENDIDO SAMSUNG S21 5G / S21 PLUS / S21 ULTRA,,FLEXOS,,80,5.75,Inventariable,PZ,101587,true,
4466,819,TAPA TRASERA SAMSUNG A24 4G / A24 5G / A34 5G VERDE,,TAPAS Y MARCOS,,70,43,Inventariable,PZ,101588,true,
4467,820,FLEX ENCENDIDO SAMSUNG S22 5G / S22 PLUS 5G,,FLEXOS,SAMSUNG,120,8.25,Inventariable,PZ,101589,true,
4468,821,FLEX ENCENDIDO XIAOMI REDMI NOTE 10 4G / REDMI NOTE 10S 4G,,FLEXOS,,40,4,Inventariable,PZ,101590,true,
4469,822,FLEX ENCENDIDO XIAOMI REDMI NOTE 11S 4G / REDMI NOTE 11 4G / POCO M4 PRO 4G,,FLEXOS,,40,2.7525,Inventariable,PZ,101591,true,
4470,823,TAPA TRASERA SAMSUNG A04E AZUL,,TAPAS Y MARCOS,,60,20,Inventariable,PZ,101592,true,
4471,824,TAPA TRASERA SAMSUNG A04E NEGRO,,TAPAS Y MARCOS,,60,38,Inventariable,PZ,101593,true,
4472,825,TAPA TRASERA SAMSUNG S23 PLUS NEGRO,,TAPAS Y MARCOS,,120,35,Inventariable,PZ,101594,true,
4473,826,TAPA TRASERA SAMSUNG S22 5G AZUL,,TAPAS Y MARCOS,,100,35,Inventariable,PZ,101595,true,
4474,827,TAPA TRASERA MOTO EDGE 30 NEO,,TAPAS Y MARCOS,,100,39,Inventariable,PZ,101596,true,
4475,828,TAPA TRASERA SAMSUNG S22 5G PLATA,,TAPAS Y MARCOS,,100,35,Inventariable,PZ,101597,true,
4476,829,TAPA TRASERA XIAOMI 12 AZUL,,TAPAS Y MARCOS,,110,42.5,Inventariable,PZ,101598,true,
4477,830,TAPA TRASERA XIAOMI 12 NEGRO,,TAPAS Y MARCOS,,110,33,Inventariable,PZ,101599,true,
4478,831,TAPA TRASERA XIAOMI MI 11 LITE 4G VERDE LIMA,,TAPAS Y MARCOS,,120,110,Inventariable,PZ,101600,true,
4479,832,MARCO MOTO G22 XT2231-2,,TAPAS Y MARCOS,,110,0,Inventariable,PZ,101601,true,
4480,833,TAPA TRASERA XIAOMI REDMI NOTE 10 NEGRO,,TAPAS Y MARCOS,,130,27.5,Inventariable,PZ,101602,true,
4487,1515,LIMPIADOR FIBRA OPTICA TIPO CASSETE,,ACCESORIOS,,360,200,Inventariable,PZ,6928032903826,true,
4492,716,BATERIA INFINIX HOT 30 / INFINIX ZERO 5G / INFINIX NOTE 10 PRO / INFINIX NOTE 11 PRO / INFINIX NOTE 11S BL-49JX,,BATERIAS,,140,48,Inventariable,PZ,6928032903831,true,
4493,11400,TAPA TRASERA HUAWEI P40 PRO ELS-NX9 / ELS-N04 AZUL,,TAPAS Y MARCOS,HUAWEI,110,34,Inventariable,PZ,6928032903832,true,
4494,11401,LENTE CAMARA HUAWEI HONOR MAGIC4 LITE,,LENTE CAMARA,HUAWEI,60,15,Inventariable,PZ,6928032903833,true,
4495,11402,TAPA TRASERA SAMSUNG S22 PLUS 5G NEGRO,,TAPAS Y MARCOS,SAMSUNG,110,80,Inventariable,PZ,6928032903834,true,
4496,11403,MARCO SAMSUNG  A51 A515A51 A515SM-A515F,,TAPAS Y MARCOS,SAMSUNG,80,23.25,Inventariable,PZ,6928032903835,true,
4497,11404,"DISPLAY HONOR 8 LITE/ HUAWEI NOVA LITE 3/ P8 LITE  2017/ PRA-TL10, LX1,LA1 IPS",,DISPLAY COMPLETO,HONOR,170,45,Inventariable,PZ,6928032903836,true,
4498,11405,"DISPLAY HONOR 8 LITE/ HUAWEI NOVA LITE 3/ P8 LITE  2017/ NEGRO PRA-TL10, LX1,LA1 IPS",,DISPLAY COMPLETO,,170,102,Inventariable,PZ,6928032903837,true,
4499,11406,DISPLAY ONEPLUS A5000 CON MARCO IPS,,DISPLAY COMPLETO,,330,213,Inventariable,PZ,6928032903838,true,
4500,755,TAPA TRASERA HUAWEI P30 PRO UNICORNIO,,TAPAS Y MARCOS,,110,34,Inventariable,PZ,6928032903839,true,
4501,756,TAPA TRASERA SAMSUNG S6 EDGE AZUL  G925A  G925F,,TAPAS Y MARCOS,,70,22,Inventariable,PZ,6928032903840,true,
4502,11407,LENTE CAMARA HONOR X9 / HONOR X30 ANY LX3 4G,,LENTE CAMARA,,30,4.05,Inventariable,PZ,6928032903841,true,
4503,11408,DISPLAY SAMSUNG A24 4G/ A245,,DISPLAY COMPLETO,,390,219.9798,Inventariable,PZ,6928032903842,true,
4504,11409,DISPLAY SAMSUNG M33 5G/ M336B,,DISPLAY COMPLETO,,240,125,Inventariable,PZ,6928032903843,true,
4505,11410,TAPA TRASERA XIAOMI REDMI 10 / REDMI 10 PRIME (INDIA) / REDMI NOTE 11 4G (CHINA) AZUL,,TAPAS Y MARCOS,,110,24.7725,Inventariable,PZ,6928032903844,true,
4506,5542,DISPLAY ZTE BLADE A520 IPS*,,DISPLAY COMPLETO,,290,152.5,Inventariable,PZ,6928032903845,true,
4507,6034,DISPLAY HISENSE E60 LITE,,DISPLAY COMPLETO,,220,121.88,Inventariable,PZ,6928032903846,true,
4509,6035,DISPLAY IPHONE 13 PRO MAX IPS A2641 A2643 A2644 A2645 A2484.,,DISPLAY COMPLETO,,2720,5012.5,Inventariable,PZ,6928032903848,true,
4510,6036,DISPLAY IPHONE 13 PRO IPS A2641 A2643 A2644 A2645 A2484.,,DISPLAY COMPLETO,,2430,1445.08,Inventariable,PZ,6928032903849,true,
4511,6037,DISPLAY MOTO EDGE 40 NEO / MOTO EDGE 40,,DISPLAY COMPLETO,,1240,693.63,Inventariable,PZ,6928032903850,true,
4512,6038,DISPLAY MOTO G14 XT2341 / MOTO G54 XT2343,,DISPLAY COMPLETO,,280,157.5531,Inventariable,PZ,6928032903851,true,
4513,6010,DISPLAY SAMSUNG A24 C/ MARCO,,DISPLAY COMPLETO,,420,228.4575,Inventariable,PZ,6928032903852,true,
4514,6040,DISPLAY XIAOMI REDMI 10C,,DISPLAY COMPLETO,,220,115.61,Inventariable,PZ,6928032903853,true,
4515,6041,DISPLAY XIAOMI REDMI A1,,DISPLAY COMPLETO,,220,121.88,Inventariable,PZ,6928032903854,true,
4516,6042,DISPLAY XIAOMI REDMI A2,,DISPLAY COMPLETO,,230,121.11,Inventariable,PZ,6928032903855,true,
4517,6043,DISPLAY ZTE BLADE A53,,DISPLAY COMPLETO,,250,139.7169,Inventariable,PZ,6928032903856,true,
4518,900,TAPA TRASERA HONOR 9X GLOBAL 2019,,TAPAS Y MARCOS,,100,35,Inventariable,PZ,6928032903857,true,
4519,901,TAPA TRASERA XIAOMI NOTE 10 PRO 5G,,TAPAS Y MARCOS,,100,26.25,Inventariable,PZ,6928032903858,true,
4521,903,DISPLAY LG V40 / V40 THINQ,,DISPLAY COMPLETO,,990,584,Inventariable,PZ,6928032903860,true,
4522,904,DISPLAY ZTE AXON 30 PRO 5G A2022,,DISPLAY COMPLETO,,1760,440.4,Inventariable,PZ,6928032903861,true,
4523,905,TAPA TRASERA HONOR X5 AZUL,,TAPAS Y MARCOS,,90,30.28,Inventariable,PZ,6928032903862,true,
4524,906,TAPA TRASERA HONOR X5 NEGRO,,TAPAS Y MARCOS,,90,30.28,Inventariable,PZ,6928032903863,true,
4525,907,TAPA TRASERA LG V40 AZUL,,TAPAS Y MARCOS,,190,70,Inventariable,PZ,6928032903864,true,
4526,908,TAPA TRASERA LG V40 NEGRO,,TAPAS Y MARCOS,,190,67.5,Inventariable,PZ,6928032903865,true,
4529,911,TAPA TRASERA HUAWEI P30 LITE NEGRO 24 MP,,TAPAS Y MARCOS,,90,29.16,Inventariable,PZ,6928032903868,true,
4530,912,DISPLAY SAMSUNG S23 ULTRA OLED,,DISPLAY COMPLETO,,3090,1747.8375,Inventariable,PZ,6928032903869,true,
4531,913,DISPLAY XIAOMI REDMI 10 / 10 PRIME,,DISPLAY COMPLETO,,250,159,Inventariable,PZ,6928032903870,true,
4532,914,TAPA TRASERA IPHONE 15,,TAPAS Y MARCOS,,110,38.53,Inventariable,PZ,6928032903871,true,
4533,915,TAPA TRASERA IPHONE 15 PRO,,TAPAS Y MARCOS,,110,38.53,Inventariable,PZ,6928032903872,true,
4534,916,TAPA TRASERA IPHONE 15 PRO MAX,,TAPAS Y MARCOS,,110,38.53,Inventariable,PZ,6928032903873,true,
4535,917,TAPA TRASERA SAMSUNG S10E GRIS OXFORD,,TAPAS Y MARCOS,,90,30,Inventariable,PZ,6928032903874,true,
4536,918,FLEX ENCENDIDO HUAWEI P40 LITE JNY-LX2,,FLEXOS,,40,4,Inventariable,PZ,6928032903875,true,
4537,919,TAPA TRASERA MOTO ONE FUSION AZUL,,TAPAS Y MARCOS,,90,27.5,Inventariable,PZ,6928032903876,true,
4538,6005,DISPLAY HONOR X5,,DISPLAY COMPLETO,,240,123.8625,Inventariable,PZ,6928032903877,true,
4539,6007,DISPLAY ONE PLUS 6T,,DISPLAY COMPLETO,,320,173.4075,Inventariable,PZ,6928032903878,true,
4540,6013,DISPLAY NOKIA 1.4,,DISPLAY COMPLETO,,220,123.875,Inventariable,PZ,6928032903879,true,
4541,6014,DISPLAY NOKIA 5.4,,DISPLAY COMPLETO,,240,123.8625,Inventariable,PZ,6928032903880,true,
4543,6004,DISPLAY MOTO EDGE 30 NEO,,DISPLAY COMPLETO,,1780,913.83,Inventariable,PZ,6928032903882,true,
4544,920,CC SAMSUNG A04E,,CENTRO CARGA,,110,24.5,Inventariable,PZ,6928032903883,true,
4545,921,BISEL MOTO G20,,TAPAS Y MARCOS,,80,22,Inventariable,PZ,6928032903884,true,
4546,922,BISEL MOTO G8 POWER LITE,,TAPAS Y MARCOS,,80,27.525,Inventariable,PZ,6928032903885,true,
4547,923,BISEL SAMSUNG A11,,TAPAS Y MARCOS,,60,16.25,Inventariable,PZ,6928032903886,true,
4548,925,DISPLAY XIAOMI REDMI 12C,,DISPLAY COMPLETO,,200,116,Inventariable,PZ,6928032903887,true,
4549,926,DISPLAY SAMSUNG Z FLIP 3,,DISPLAY COMPLETO,,6280,2675.43,Inventariable,PZ,6928032903888,true,
4550,927,CC HONOR X5,,CENTRO CARGA,,60,12.33,Inventariable,PZ,6928032903889,true,
4555,934,EL GRANDE TE DA EL CHIQUITO (ALCOHOL),,INSUMOS,,130,50,Paquete,PZ,6928032903894,false,
4558,6044,DISPLAY OPPO A78 5G (CPH2483 / CPH2495) / OPPO A58 5G PHJ110 IPS,,DISPLAY COMPLETO,,220,112.85,Inventariable,PZ,6044,true,
4559,6045,DISPLAY OPPO A96 4G / REALME 8I / REALME 9I,,DISPLAY COMPLETO,,300,159.65,Inventariable,PZ,6045,true,
4561,6047,ACTIVADOR BATERIAS BA27,,HERRAMIENTAS,,550,290,Inventariable,PZ,6047,true,
4562,6048,DISPLAY ZTE L220,,DISPLAY COMPLETO,,250,129.3675,Inventariable,PZ,6048,true,
4563,6049,DISPLAY ZTE AXON 50 LITE,,DISPLAY COMPLETO,,290,175.3893,Inventariable,PZ,6049,true,
4565,6051,DISPLAY TCL 10 LITE,,DISPLAY COMPLETO,,350,237.25,Inventariable,PZ,6051,true,
4566,6052,DISPLAY ZTE AXON 40 LITE,,DISPLAY COMPLETO,,300,156.8925,Inventariable,PZ,6052,true,
4567,6053,MARCO SAMSUNG A71/ A7157 / A715F,,TAPAS Y MARCOS,,80,23.76,Inventariable,PZ,6928032903896,true,
4568,6054,TAPA TRASERA IPHONE XS NEGRO,,TAPAS Y MARCOS,,60,14.86,Inventariable,PZ,6928032903897,true,
4569,6055,TAPA TRASERA XIAOMI REDMI NOTE 9 TORNASOL,,TAPAS Y MARCOS,,100,110,Inventariable,PZ,6928032903898,true,
4570,6100,DISPLAY MOTO G84 OLED XT2347,,DISPLAY COMPLETO,,1340,799,Inventariable,PZ,6100,true,
4571,6101,DISPLAY XIAOMI REDMI NOTE 12 PRO 5G / NOTE 12 PRO+ 5G IPS,,DISPLAY COMPLETO,,270,142.5,Inventariable,PZ,6101,true,
4572,6056,DISPLAY PURO IPAD 7  A2197 / IPAD 8 A2270 / IPAD 9,,DISPLAY PURO,,1190,468.75,Inventariable,PZ,6928032903899,true,
4573,6057,DISPLAY SAMSUNG TAB SM-T510 / TAB SM-T515 2019,,DISPLAY COMPLETO,,560,308.28,Inventariable,PZ,6928032903900,true,
4574,6058,CC HONOR PAD 8 HEY-W09,,CENTRO CARGA,HONOR,310,83.75,Inventariable,PZ,6928032903901,true,
4575,6059,CC HUAWEI MATEPAD T8,,CENTRO CARGA,HUAWEI,90,22,Inventariable,PZ,6928032903902,true,
4576,6060,CC IPHONE 14,,CENTRO CARGA,APPLE,230,59,Inventariable,PZ,6928032903903,true,
4577,6061,CC IPHONE 14 PLUS,,CENTRO CARGA,APPLE,290,76,Inventariable,PZ,6928032903904,true,
4578,6062,CC IPHONE 15,,CENTRO CARGA,APPLE,1670,472,Inventariable,PZ,6928032903905,true,
4579,6063,CC IPHONE 15 PRO,,CENTRO CARGA,APPLE,1620,470,Inventariable,PZ,6928032903906,true,
4580,6064,CC IPHONE 15 PRO MAX,,CENTRO CARGA,APPLE,1720,510,Inventariable,PZ,6928032903907,true,
4581,6065,CC SAMSUNG A14 5G,,CENTRO CARGA,SAMSUNG,110,24.5,Inventariable,PZ,6928032903908,true,
4582,6066,CC SAMSUNG A22 5G,,CENTRO CARGA,SAMSUNG,100,23.76,Inventariable,PZ,6928032903909,true,
4583,6067,CC SAMSUNG A23 5G,,CENTRO CARGA,SAMSUNG,310,34,Inventariable,PZ,6928032903910,true,
4584,6068,CC SAMSUNG A24 5G,,CENTRO CARGA,SAMSUNG,330,36,Inventariable,PZ,6928032903911,true,
4585,6069,CC SAMSUNG A54,,CENTRO CARGA,SAMSUNG,150,37.8,Inventariable,PZ,6928032903912,true,
4586,6070,CC SAMSUNG S21 5G,,CENTRO CARGA,SAMSUNG,280,30,Inventariable,PZ,6928032903913,true,
4587,6071,CC SAMSUNG S23,,CENTRO CARGA,SAMSUNG,420,47,Inventariable,PZ,6928032903914,true,
4588,6072,CC SAMSUNG S23 ULTRA,,CENTRO CARGA,SAMSUNG,460,127,Inventariable,PZ,6928032903915,true,
4589,6073,"CC SAMSUNG TAB A 8"" SM-T290",,CENTRO CARGA,SAMSUNG,70,13.7625,Inventariable,PZ,6928032903916,true,
4590,6074,"CC SAMSUNG TAB A7 2020 10.4"" SM-T500",,CENTRO CARGA,SAMSUNG,70,5.9,Inventariable,PZ,6928032903917,true,
4591,6075,CC SAMSUNG TAB A7 LITE SM-T220,,CENTRO CARGA,SAMSUNG,100,23,Inventariable,PZ,6928032903918,true,
4592,6076,CC SAMSUNG TAB S6 LITE P610/P615,,CENTRO CARGA,SAMSUNG,170,17,Inventariable,PZ,6928032903919,true,
4593,6077,ALTAVOZ HONOR X9 / HONOR X30,,AUDIO,,60,14,Inventariable,PZ,6928032903920,true,
4594,6078,CHAROLA SIM HONOR MAGIC 5 LITE ESMERALDA,,CHAROLA SIM,,30,3.303,Inventariable,PZ,6928032903921,true,
4595,6079,CHAROLA SIM HONOR MAGIC 5 PRO ESMERALDA,,CHAROLA SIM,,50,4.5,Inventariable,PZ,6928032903922,true,
4596,6080,CHAROLA SIM HONOR X7 / HONOR X7A OSCURO,,CHAROLA SIM,,30,3.75,Inventariable,PZ,6928032903923,true,
4597,6081,CHAROLA SIM HUAWEI NOVA 11i NEGRO,,CHAROLA SIM,,30,4,Inventariable,PZ,6928032903924,true,
4598,6082,CHAROLA SIM XIAOMI REDMI 12 NEGRO,,CHAROLA SIM,,30,4.5,Inventariable,PZ,6928032903925,true,
4599,6083,CHAROLA SIM XIAOMI 11T PRO NEGRO,,CHAROLA SIM,,50,4.12875,Inventariable,PZ,6928032903926,true,
4600,6084,CHAROLA SIM MOTO EDGE 40 PRO NEGRO,,CHAROLA SIM,,50,5,Inventariable,PZ,6928032903927,true,
4601,6085,CHAROLA SIM MOTO G23 NEGRO,,CHAROLA SIM,,30,4,Inventariable,PZ,6928032903928,true,
4602,6086,CHAROLA SIM MOTO G53 5G NEGRO,,CHAROLA SIM,,30,5.505,Inventariable,PZ,6928032903929,true,
4603,6087,CHAROLA SIM MOTO G62 NEGRO,,CHAROLA SIM,,30,4,Inventariable,PZ,6928032903930,true,
4604,6088,CHAROLA SIM MOTO G9 PLAY OSCURO,,CHAROLA SIM,,30,4.59,Inventariable,PZ,6928032903931,true,
4605,6089,CHAROLA SIM ONEPLUS 11 5G NEGRO,,CHAROLA SIM,,40,5.505,Inventariable,PZ,6928032903932,true,
4606,6090,CHAROLA SIM OPPO A77 OSCURO,,CHAROLA SIM,,30,4.12875,Inventariable,PZ,6928032903933,true,
4607,6091,CHAROLA SIM OPPO X5 PRO UNICORNIO,,CHAROLA SIM,,30,4,Inventariable,PZ,6928032903934,true,
4608,6092,CHAROLA SIM REALME 10 UNICORNIO,,CHAROLA SIM,,50,4.5,Inventariable,PZ,6928032903935,true,
4609,6093,CHAROLA SIM REALME 9 PRO PLUS / REALME 7 5G AZUL,,CHAROLA SIM,,30,4,Inventariable,PZ,6928032903936,true,
4610,6094,CHAROLA SIM SAMSUNG A11 OSCURO,,CHAROLA SIM,,30,4.25,Inventariable,PZ,6928032903937,true,
4611,6095,CHAROLA SIM SAMSUNG A14 4G/A14 5G/A24 4G/A34 5G/A54 5G NEGRA,,CHAROLA SIM,,30,4.5,Inventariable,PZ,6928032903938,true,
4612,6096,CHAROLA SIM SAMSUNG A34 5G NEGRA,,CHAROLA SIM,,30,4.25,Inventariable,PZ,6928032903939,true,
4613,6097,CHAROLA SIM SAMSUNG A54 NEGRO,,CHAROLA SIM,,30,4,Inventariable,PZ,6928032903940,true,
4614,6098,CHAROLA SIM SAMSUNG S21 5G NEGRO,,CHAROLA SIM,,30,7,Inventariable,PZ,6928032903941,true,
4615,6099,CHAROLA SIM VIVO Y22S NEGRA,,CHAROLA SIM,,50,4.5,Inventariable,PZ,6928032903942,true,
4616,6172,CHAROLA SIM XIAOMI 13 PRO NEGRA,,CHAROLA SIM,,30,5,Inventariable,PZ,6928032903943,true,
4617,6173,CHAROLA SIM XIAOMI POCO X4 PRO NEGRO,,CHAROLA SIM,,30,4,Inventariable,PZ,6928032903944,true,
4618,6102,CHAROLA SIM XIAOMI REDMI NOTE 12S OSCURO,,CHAROLA SIM,,30,4,Inventariable,PZ,6928032903945,true,
4619,6103,LENTE CAMARA HONOR MAGIC 5 LITE / HONOR X9A NEGRO,,LENTE CAMARA,,30,4.05,Inventariable,PZ,6928032903946,true,
4623,6107,LENTE CAMARA HONOR MAGIC 5 PRO NEGRO,,LENTE CAMARA,,50,4,Inventariable,PZ,6928032903950,true,
4624,6108,DISPLAY SAMSUNG A50 OLED CON HUELLA SM-A505 C/MARCO,,DISPLAY COMPLETO,,560,292.5,Inventariable,PZ,6928032903951,true,
4625,6109,LENTE CAMARA HUAWEI NOVA 11i NEGRO,,LENTE CAMARA,,30,3.75,Inventariable,PZ,6928032903952,true,
4626,6110,DESARMADOR XIAOMI WIHA ELECTRICO PRECISION S2 MJDDLSD003QW,,HERRAMIENTAS,,1000,0,Inventariable,PZ,6928032903953,true,
4627,6111,LENTE CAMARA XIAOMI REDMI 12,,LENTE CAMARA,,30,3.75,Inventariable,PZ,6928032903954,true,
4628,6112,LAMPARA UV GENERICA UVLED NAIL LAMP,,OUTLET,,175,0,Inventariable,PZ,6928032903955,true,
4629,6113,DISPLAY ZTE NUBIA RED MAGIC 6R NXEEEJ,,DISPLAY COMPLETO,ZTE,1500,700,Inventariable,PZ,6928032903956,true,
4630,6114,LENTE CAMARA XIAOMI 11T PRO,,LENTE CAMARA,,30,3,Inventariable,PZ,6928032903957,true,
4631,6115,DISPLAY SAMSUNG A05 SM-A055,,DISPLAY COMPLETO,,220,121.8807,Inventariable,PZ,6928032903958,true,
4632,6116,LENTE CAMARA LG STYLO 6,,LENTE CAMARA,,50,3.75,Inventariable,PZ,6928032903959,true,
4633,6117,LENTE CAMARA MOTO G23 NEGRO,,LENTE CAMARA,,30,3.5,Inventariable,PZ,6928032903960,true,
4634,6118,LENTE CAMARA MOTO G53 5G NEGRO,,LENTE CAMARA,,50,4.25,Inventariable,PZ,6928032903961,true,
4635,6119,LENTE CAMARA MOTO G62,,LENTE CAMARA,,50,4.25,Inventariable,PZ,6928032903962,true,
4636,6120,ALCOHOL ISOPROPILICO GALON 3.78 LITROS,,INSUMOS,,380,190,Inventariable,PZ,6928032903963,true,
4637,6121,BATERIA SAMSUNG S6 EDGE PLUS,,BATERIAS,SAMSUNG,110,40,Inventariable,PZ,6928032903964,true,
4638,6122,LENTE CAMARA REALME 10,,LENTE CAMARA,,50,4,Inventariable,PZ,6928032903965,true,
4639,6123,LENTE CAMARA REALME 9 PRO PLUS AZUL,,LENTE CAMARA,,50,19.5,Inventariable,PZ,6928032903966,true,
4640,6124,LENTE CAMARA SAMSUNG A14 5G NEGRA,,LENTE CAMARA,,50,3.75,Inventariable,PZ,6928032903967,true,
4641,6125,LENTE CAMARA SAMSUNG A34 5G NEGRA,,LENTE CAMARA,,50,3.75,Inventariable,PZ,6928032903968,true,
4642,6126,LENTE CAMARA SAMSUNG A54 NEGRO,,LENTE CAMARA,,30,3.5,Inventariable,PZ,6928032903969,true,
4643,6127,BATERIA IPAD AIR 1 (A1474-A1475) / IPAD 6 A1893 / IPAD 9 (A2602-A2604) / IPAD 5 (A1822-A1823) / IPAD 7 (A2197-A2198) / IPAD 8 A2270,,BATERIAS,APPLE,250,97.5,Inventariable,PZ,6928032903970,true,
4644,6128,SOLDADORA DE PUNTOS PARA FLEX BATERIA QIANLI MACARON GEN 2,,HERRAMIENTAS,,1500,965,Inventariable,PZ,6928032903971,true,
4645,6129,SOPORTE BATERIA IPHONE 13 / 13 PRO / 13 PRO MAX / IPHONE 14 / 14 PLUS / 14 PRO / 14 PRO MAX QIANLI MACARON GEN 2,,HERRAMIENTAS,,300,0,Inventariable,PZ,6928032903972,true,
4646,6130,LENTE CAMARA VIVO Y22S NEGRO,,LENTE CAMARA,,50,2.7525,Inventariable,PZ,6928032903973,true,
4647,6131,STENCIL IPHONE 13,,STENCIL,,190,30,Inventariable,PZ,6928032903974,true,
4648,6132,LENTE CAMARA XIAOMI 13 PRO NEGRO,,LENTE CAMARA,,50,4,Inventariable,PZ,6928032903975,true,
4649,6133,FLEX ENCENDIDO + HUELLA SAMSUNG M12 (SM-M127) / A12 (SM-A127) (SM-A125) / A13 4G-5G (SM-A135) (SM-A137) / A04S (SM-A047) AZUL,,FLEXOS,,240,7,Inventariable,PZ,6928032903976,true,
4650,6134,LENTE CAMARA XIAOMI POCO X4 PRO NEGRO,,LENTE CAMARA,,50,4.5,Inventariable,PZ,6928032903977,true,
4651,6135,BOTON FISICO OPPO RENO 5 LITE PLATA,,BOTONES,,30,4.12875,Inventariable,PZ,6928032903978,true,
4652,6136,MARCO SAMSUNG Z FLIP 4 SM-F721B,,TAPAS Y MARCOS,,1030,427.5,Inventariable,PZ,6928032903979,true,
4653,6137,TAPA TRASERA HONOR MAGIC 5 LITE NEGRO,,TAPAS Y MARCOS,,120,42.5,Inventariable,PZ,6928032903980,true,
4654,6138,TAPA TRASERA HONOR MAGIC 5 LITE UNICORNIO,,TAPAS Y MARCOS,,120,30.2775,Inventariable,PZ,6928032903981,true,
4655,6139,TAPA TRASERA HONOR MAGIC 5 LITE VERDE,,TAPAS Y MARCOS,,120,30.2775,Inventariable,PZ,6928032903982,true,
4656,6140,TAPA TRASERA HONOR MAGIC 5 PRO ESMERALDA,,TAPAS Y MARCOS,,140,50,Inventariable,PZ,6928032903983,true,
4657,6141,TAPA TRASERA HONOR MAGIC 5 PRO NEGRO,,TAPAS Y MARCOS,,140,50,Inventariable,PZ,6928032903984,true,
4658,6142,TAPA TRASERA HUAWEI NOVA 11i BLANCA,,TAPAS Y MARCOS,,110,35,Inventariable,PZ,6928032903985,true,
4659,6143,TAPA TRASERA HUAWEI NOVA 11i NEGRA,,TAPAS Y MARCOS,,110,32.5,Inventariable,PZ,6928032903986,true,
4660,6144,TAPA TRASERA XIAOMI REDMI 12 BLANCO,,TAPAS Y MARCOS,,80,42.5,Inventariable,PZ,6928032903987,true,
4661,6145,TAPA TRASERA XIAOMI REDMI 12 NEGRA,,TAPAS Y MARCOS,,80,42.5,Inventariable,PZ,6928032903988,true,
4662,6146,TAPA TRASERA XIAOMI 11T PRO TORNASOL,,TAPAS Y MARCOS,,100,32.5,Inventariable,PZ,6928032903989,true,
4663,6147,TAPA TRASERA XIAOMI 11T PRO NEGRO,,TAPAS Y MARCOS,,100,32.5,Inventariable,PZ,6928032903990,true,
4664,6148,TAPA TRASERA MOTO EDGE 40 PRO NEGRO,,TAPAS Y MARCOS,,100,77.5,Inventariable,PZ,6928032903991,true,
4665,6149,TAPA TRASERA MOTO G23 NEGRA,,TAPAS Y MARCOS,,80,24.5,Inventariable,PZ,6928032903992,true,
4666,6150,TAPA TRASERA MOTO G53 5G NEGRA,,TAPAS Y MARCOS,,80,19.2675,Inventariable,PZ,6928032903993,true,
4667,6151,TAPA TRASERA MOTO G62 GRIS,,TAPAS Y MARCOS,,80,27,Inventariable,PZ,6928032903994,true,
4668,6152,TAPA TRASERA MOTO G62 ESMERALDA,,TAPAS Y MARCOS,,80,19.2675,Inventariable,PZ,6928032903995,true,
4669,6153,TAPA TRASERA ONEPLUS 11 5G NEGRO,,TAPAS Y MARCOS,,330,125,Inventariable,PZ,6928032903996,true,
